ACC_ID	distance_threshold	num_clusters
Q9NZU7	3.5417707501236184	4
Q92900	3.824938039704141	2
P20340	3.590757967028379	2
P04792	4.4838526259711715	2
P62862	0.18530515373297085	3
Q61937	2.2216093325765494	3
Q5JRX3	1.9245331901528742	3
P62830	1.0771699525574485	3
P01834	7.35369786514616	2
P32780	4.7071653022722	3
P78346	0.2799285623154595	2
Q99748	3.9268716980993075	2
Q99453	0.0	2
P86048	0.0034641016151377713	2
Q9Z2X8	7.918519413568746	2
P11169	2.9331302675924005	2
P06684	3.911333250951649	2
P23588	0.0	2
Q06643	2.0439863013239594	2
Q969W0	4.8112256430018725	2
Q6NUK1	2.922559772945935	3
Q13425	2.431853614015449	2
P56536	2.2845971668339145	3
P01130	4.852234692162959	2
Q7Z6A9	2.728988141242228	4
P31939	2.8985461754266515	4
Q9H488	2.7997803485273627	2
P07896	6.10020952229586	2
Q80VW5	3.9166797928858053	2
Q15208	0.6362691908072797	3
Q9H4M9	1.2579678056293808	2
P47813	4.7860826001184105	3
P42229	1.7275591955054497	3
Q92945	1.1770934542337748	3
O75962	2.197311923437857	4
Q5JTZ9	3.140891024827272	3
Q8BG40	2.8464680000697085	3
Q92783	2.4295225225430297	4
O95747	3.562668709455502	2
Q99685	5.838794669470772	3
O43323	2.8263367199489053	3
P19113	3.1553056904205015	2
P58012	1.914341662295422	2
P42226	1.187155211561286	5
P29477	7.1182763734199614	2
Q08603	1.5732101452655696	3
P10868	3.03594944759777	3
O15212	1.927626986737839	2
P42224	1.5914014516751562	3
Q9Y4I1	2.8370371325202757	4
P62878	2.801108590064536	2
E2JF22	3.8792949433038553	2
Q9H410	1.0829951891091025	5
Q69ZK9	1.7614431583221755	2
Q63ZY3	1.3234413473970048	3
Q9NUM4	10.39999580012185	3
P54829	0.7167794133040393	3
Q8C147	0.0	2
Q9D8E6	1.0834022673110884	3
P47872	1.769445110762128	2
Q9CZX8	0.17267599717389803	2
Q62627	1.9020672130719924	4
O75907	2.641082322869634	4
P19137	0.0	2
P46937	6.176618586788944	2
Q8N1W1	2.006216588506834	2
Q9JIR4	0.0	2
Q6UXL0	2.3073198737929683	2
O15131	2.1632819973364543	2
Q9Y223	2.0139645248873315	6
Q8N1Q1	5.8135331592458295	2
Q13217	0.5625967240101533	3
Q04206	2.2328732150577344	3
Q12923	4.492834466731948	2
Q9BYC8	7.440751461954984	3
Q9NPF5	3.3005420425882903	3
P35030	4.988953545660679	3
Q6X6Z7	4.802049941803281	4
P07355	4.367978141186157	3
Q96CW5	7.6678868447512825	2
Q8NE35	0.38244999673159885	3
O60671	1.3047177217058614	2
Q14002	2.811962837592275	2
A1Z1Q3	2.752099510684769	4
Q8TEA8	2.61714290782907	2
Q00610	3.8110080258089174	4
Q9HAN9	2.641566619895771	5
Q86X83	0.10211757928975818	2
Q9BXF9	0.03905124837953328	2
Q9NZQ3	2.563369985932149	3
Q9UQB8	2.2004127938990226	3
O95750	1.9322619401447136	3
O95602	1.254860948471981	2
Q8N1V2	0.06526229130720629	3
P14206	0.17781451009408666	2
Q9CPU2	2.182446967607712	3
P98170	10.565673288436848	3
P45352	2.34671384122919	4
P12955	4.445583756550756	2
P32019	2.973841291619666	3
Q14524	3.5832505355767514	3
P13674	3.8190491568084144	3
P00397	1.5939513794341407	2
Q99LC3	2.2339870768349455	3
O75317	2.067666075554755	2
P01133	4.276696899185933	3
Q9BRT6	0.6188249874393934	2
Q8K310	0.44402498218005704	3
P23416	2.0766363357599475	4
Q8VDP3	1.898994130582977	3
Q96EQ8	2.228459072558824	3
P62849	0.1666253282067287	2
Q00688	1.886937803966457	3
O95825	2.397363969029317	2
Q9UHV9	1.7720315459945966	2
P29474	9.209558560423018	4
P49366	6.103491383761123	3
P30041	2.6772357220406615	4
Q13976	6.176394413387035	2
Q6FI81	2.6138182798350766	2
Q96B02	2.6470193929525085	2
Q01955	1.8628458985044847	6
Q9Y333	4.286576796521746	2
Q9BTT4	3.1223799256336506	2
Q9ESU6	0.09721453937897717	2
P00338	12.057159636975701	2
P55789	2.454929547995981	4
Q96BZ9	2.666412357796082	3
Q14957	1.7048119153345525	3
Q8CFR0	2.437007386119295	2
Q9Y4Z0	4.26542455113188	2
Q08881	7.509972033957143	3
Q6R327	1.08137981615966	4
Q9UGI8	1.560970549559427	4
Q13554	4.0455158067668755	3
Q14671	5.162278683318865	2
P11586	0.010373960074101518	2
O88713	2.0550143551810045	2
Q9NZM3	2.4448000946296258	3
P05455	3.5790268928858304	2
Q9UKK9	8.582978547662478	4
Q7LBC6	1.1720458561374159	3
P70610	1.4856846627714502	4
Q96L21	6.035301128286051	2
P01112	14.965721233099256	3
P49642	5.177314051292841	2
Q8BJZ4	0.1000299955013495	2
Q14241	1.8827597871702055	4
Q9UJX2	5.8828608011371095	2
Q9UGM1	2.533671312686308	3
Q8TCU6	4.489728313977731	2
Q16851	3.2254721618185864	2
O15552	0.0934665715643832	3
Q9Y337	0.8807949014355145	3
Q96EB6	3.31016679218376	4
P04637	17.21740822552277	2
P16157	4.894029627753754	2
P70281	2.689191753631337	4
Q8N539	1.1626703426317535	3
Q92784	3.0527212500341365	3
Q8IUC6	2.408769562540484	4
Q63372	2.6276263052420523	2
Q8CJH3	0.03090307428072503	2
O95721	2.662288530457474	7
Q14204	5.011874048316705	2
Q68CP4	2.8022983612745405	3
Q01973	3.6809391917462224	2
Q9NZJ9	2.0921038645129393	3
P62744	3.042094264780351	3
Q9UJY5	5.601610115390795	2
O88602	3.965967358740423	4
Q5SXA9	2.7388548381355995	3
O60602	0.0	2
Q9NY72	1.243120497102108	4
Q13490	6.2836795938626056	3
P02689	6.201203989797585	3
Q96M91	0.049382858024487275	2
P40307	1.080205131038594	3
Q86Y34	0.9171276165879894	3
Q3V0Q6	0.3359077254247067	2
Q12866	6.384145948486382	2
Q9BZI7	2.605434936927792	4
Q13393	2.3821068405930075	2
Q8CFN5	2.5397519563925925	2
P62316	11.338391158905093	3
A8MTA8	0.04679896213745405	2
Q12788	0.01459451951932643	2
Q16602	3.9921523197949793	2
Q9Y5Y6	5.004235552216768	3
F8WCM5	0.7272570567606511	4
P56470	6.802756145045039	4
Q96N28	2.377587232451167	3
P53582	6.237997274497533	2
P05093	6.532691858008979	4
P31644	7.222039710933196	2
Q03405	4.260904940060014	3
P10300	0.48789623877236554	4
Q9HCE5	4.495361434564346	2
Q6ZMJ4	2.2787794742476004	4
P01189	0.21942576573107053	2
P21926	2.968079401351833	5
P63220	10.05006811110551	2
P12081	4.091451558694403	2
O88844	1.563988237531802	4
P05710	2.189738449507479	3
Q96CV9	4.173979785032744	4
P05106	11.45981859288029	2
P97879	2.646458360186307	2
Q2I0M4	2.2615882710488786	4
O75191	0.7199243127801598	3
P29466	8.504809645057748	2
P25440	15.619983212346462	2
P43403	1.9295918544738992	4
Q6UWP2	2.828659458707133	2
P67870	4.467733667630155	4
Q9UK41	1.0132465149212209	2
Q9UBP0	4.49611796039653	3
P04230	2.237856949280095	3
Q9UEF7	2.4834188038765244	3
Q13370	3.1037629389329053	3
Q8IWT6	2.5968236717292736	4
Q9DC69	1.7787226521066923	3
P60903	2.6347578165651306	6
O60603	3.032183701558994	2
P13612	0.06746851117373209	2
P20700	3.7895799007448376	3
P04054	2.5437425184165163	2
O14965	14.289522226614048	2
Q3UHJ0	2.880998153437341	4
P31948	2.531310642538095	4
Q99500	0.721074953526013	3
Q86V25	2.8122161771449434	4
O60308	1.6543334488439165	5
Q06210	4.921282083802616	3
F1LQ48	2.031652185508072	5
Q96GC5	7.187936003991664	2
O60307	0.0	2
P47962	1.085456292174444	3
Q96AP0	3.1719333783623007	4
Q14247	2.315034269004817	2
P97481	1.709124440255919	4
P29692	0.5063227597115572	3
P06343	2.078838858593903	2
P01270	4.24047398499316	3
P13599	2.4824411881927704	3
P02655	1.904622786379451	3
Q9NVU7	0.34563709291683375	3
P24863	3.9433146584331333	5
Q309B1	1.3993623547887801	2
P20334	3.3190291533076324	3
Q15661	4.82469377887462	4
P12023	0.0	2
Q6NXT2	2.7150618777479085	2
Q9Y5W9	3.6915913184427085	5
Q15562	3.4415027241017837	2
Q80UW2	2.7724655886241822	4
P35270	4.4263892576412465	6
O95478	0.11371800963033873	2
P15116	4.111334713567374	2
Q9Y6F1	0.049052352984676695	3
P14136	2.513692171581125	4
Q8TB45	3.01646271183922	3
Q5T4S7	0.7044655082431852	5
O08580	1.8346943136963132	4
O43488	2.5648446346708798	2
Q9NXL6	4.289068019825019	2
Q9Y4K3	4.1555559995314475	3
P97361	0.5812116391467734	4
P52435	2.279951315269692	2
Q01974	2.016471976082535	5
O75822	2.7802284255227954	3
Q9H2J4	3.0002339625638372	3
Q8IZA0	2.346596159475589	3
Q12888	7.2027671178961326	4
Q99986	6.337126299568242	4
Q15116	5.828679761333818	2
P29033	9.6536628975065	2
Q9Y5N5	2.1949441940143055	4
Q80X85	0.09738069623903906	3
O94782	1.335048688250732	2
P55011	3.5732442469590278	4
Q8WZ42	9.07248825038809	2
P08922	1.8376395787569229	4
P26883	1.7902464210303752	4
Q13363	4.640710417014665	5
Q9BUZ4	4.2426505473190534	2
Q9Z214	2.40873894769695	4
Q9UM13	2.915110360282692	3
O14949	0.5278648817011158	3
Q9UM47	3.300152855045758	2
Q9C000	7.296296271494075	3
P40394	0.3388707327420377	4
Q6UVK1	0.0	2
P17028	0.0	2
Q14155	2.501455259399883	4
P63167	5.597720619352418	2
O76064	2.4984029695967673	4
P01642	1.5728747797266691	5
E9Q9W7	1.2331344027173272	3
Q9HCM9	0.0	2
Q6PKG0	4.723107301112441	3
P17181	0.05586591089385351	3
Q8IVG9	1.6956700740415278	2
P80511	5.027744920032404	3
Q9NR22	3.894439818727297	3
Q92876	5.514717364040312	5
Q66K64	2.1895190384980054	4
Q92665	6.252221037075451	3
P31645	5.315201258597532	3
Q9UKE5	4.099464392087878	3
Q92187	0.7043656720766562	3
P11831	2.8297879484748205	2
Q00960	6.977584179484596	4
Q69Z98	0.7165279693577706	3
Q8IXI1	2.4651442148482916	2
Q8IYU8	4.169153378113179	3
O00170	2.60982023646585	2
Q13445	2.6651435233397844	2
P04049	6.131937020405723	2
Q9NRX4	2.707464096407066	2
P28650	3.3539967637267676	3
Q9NXL9	3.3107130411604024	4
Q9ES89	0.05684188596448969	2
Q6IPU0	2.0362773535616583	5
P10276	3.8634102379460904	2
Q12802	2.582753994619794	3
Q6ZTQ4	0.004690415759823541	2
P63267	3.483862235550653	4
Q9BUI4	2.904620071032383	3
B2RXS4	0.0	2
Q8R0I0	3.707212519760186	2
O00571	4.522568124541548	3
Q53EZ4	4.602047790528134	5
O95453	1.3312700168436857	3
O88522	2.888841910275493	4
Q14449	1.9292758705077455	4
P42768	2.20429397932958	3
Q6NW40	2.8250152750524262	3
P54311	10.457646849465414	3
P10827	2.51782527415834	4
Q8N5A5	2.1467789825690025	2
P26718	6.073221175357045	2
P21447	4.211957241037865	3
P10646	3.521242202689272	2
A8MW95	3.128116350168131	4
Q03154	0.01681058000189184	2
F1M391	1.8553799318056192	4
O00445	2.098182546872412	2
O00541	0.21164697389389175	2
P19367	3.1227623846702004	2
O75832	3.819687265158173	3
P04899	2.1221957607130038	4
Q8TAE8	7.353257050980147	3
O35253	2.8157196238262077	2
Q7Z460	1.8913677333502834	4
P13349	0.03939543120718447	2
O95461	2.3552355212147935	4
O60894	3.692356909888317	2
O43314	0.12088478946183567	2
P63182	0.7501975991279735	4
P49023	0.0	2
O43189	7.035341016724899	2
P63146	2.373964756829104	2
P23946	4.921722176891737	2
Q7L8A9	4.157366504170638	2
P15374	2.528366940933399	5
P10412	4.7392080057253345	2
Q9UI32	4.596024543381087	2
P68871	21.50157891768449	4
Q9BWP8	0.9491677122690416	6
Q8TAF3	3.154287879750343	3
P24593	0.0	2
Q7Z589	2.516732555527265	4
Q8BJL0	2.8270703917660063	2
Q6P9K9	2.4353289305553774	2
P01024	9.436683693275038	2
O43612	0.0	2
P08185	3.545188207751707	3
Q6ZMT1	2.6605608971163925	4
O76074	5.207871725285118	3
Q99593	2.919021582654023	2
Q00059	4.556033594303046	4
P24752	3.377456807937689	4
Q9UK32	2.5059301275426678	4
P26361	5.084969176036157	4
Q61207	2.4487028540742823	4
Q15365	3.003435013908083	3
P19544	4.82994010599003	2
Q9BQC6	7.376316399674678	3
Q9QWY8	1.0195859932195694	4
P46100	3.664096939282268	3
Q8WXX5	2.470096738044094	4
P52789	1.936130994689929	4
Q9CQC7	2.16452942443314	3
Q99627	3.004433950077509	4
O95931	3.194376957390925	3
Q9H477	4.910472019062933	2
Q9UN36	2.337116670886016	2
Q15303	5.632719366657274	3
Q00169	2.264618510919665	2
A2AIP0	0.0229128784747792	2
Q14137	0.02890934105094753	2
P22004	2.778218457015137	4
P51665	7.964804383447422	3
P50135	0.1318740741335136	2
Q9NPZ5	2.2192678973030726	2
Q8IV48	3.6482430703011004	2
Q9NR28	4.064539554007277	3
O94851	2.326485692191011	3
P15090	12.469159887475069	2
P62889	1.064517819450689	3
P27037	2.5317260572886244	4
Q96LB9	2.353066843794782	3
Q8N807	2.3736108348042144	3
Q15399	0.02892519086655554	2
Q96EL2	6.298831754569316	2
Q96IY4	4.363233735421079	3
Q8VGC3	0.13472421113766675	3
P15532	2.313949347744245	6
Q6P2Q9	8.152168136964137	2
P62858	0.15552170266557663	2
P40227	8.86355507198219	2
P00709	2.438417977968658	3
Q91WD5	2.1692378911416457	3
P60022	5.762930515558867	3
O95822	2.223733408955614	5
Q92889	3.3470322284837004	3
Q9QUK6	2.414024854884473	2
O15460	2.1945731764052123	3
P63010	4.363832631273366	2
O00232	7.532177615467681	2
P09341	1.758106936451819	2
O95393	3.796370456970404	3
P49591	3.7121877133366548	2
P21462	0.42318345465785034	3
P13501	7.216231763878071	4
Q92832	2.4494736169226234	2
Q08830	1.4859104952856346	2
P48637	2.153655264892689	2
O55013	2.590147577243262	3
Q6QLQ4	1.9185565132296132	6
Q9GZL7	1.812580836154086	3
P10824	5.853606786127114	2
O60930	4.607653283783661	3
Q6P656	0.0503686410378521	3
Q8WYB5	0.015033296378373251	2
P23443	4.167688458551366	4
Q13596	2.002035997875956	6
Q9CQ54	2.160785242225945	3
Q9BV79	1.7958504020843904	2
Q99735	3.5351406192935793	4
Q9UIS9	1.3151517635735033	4
Q8TF09	0.019697715603592236	2
P38919	5.331683539717554	2
O15160	4.957856267471125	3
O15394	3.1751374696617467	2
P08123	2.054090553018537	2
P62072	1.4581567493992953	3
P08708	10.318073008490828	2
Q15185	2.171987747100418	3
Q02641	0.4397235034073308	3
P39086	3.8167800789419433	4
P03951	9.28172473675578	2
P54922	0.6015741082124384	3
P48023	0.014491376746189388	3
Q9Y478	2.034856651637141	5
Q3UPF5	0.01188836966675133	3
O35215	2.4454165289373506	2
Q8NFH4	4.156580564692092	3
P01584	6.587366103455339	2
Q9UIF3	2.2418478799121644	2
Q9H840	0.2914941892842755	3
Q9H9S0	2.557895033030089	2
O14757	8.474742865881405	2
Q9H0F5	2.6079137894749	2
Q86WA6	2.1540324974335925	2
Q96CX2	2.7300720259118934	2
P03905	0.5439535825785136	3
Q13332	2.6348103282910094	3
O60573	3.0435901555255453	4
Q9NS18	2.0183437704955134	3
P31431	0.7740652427282857	3
P09803	4.66939555425719	4
Q9JHW0	0.8321043800776882	3
Q9Y4W6	2.0741065207569536	3
Q9Y696	1.6914088801942597	2
Q9Y3R4	4.071698546601047	3
Q8WWW0	2.11902019599935	4
Q7TSG1	1.7353973608369928	2
P20142	1.996247103942796	2
P02458	1.17316872238036	5
Q5D1E7	2.377683267480115	4
O00443	3.3455036155954065	3
P11413	6.737430519122257	2
O75365	2.3534731780923273	2
O94829	2.1959785973456114	2
Q9BZF1	2.0967780172029613	5
P41223	5.692816461667612	2
P48052	0.0	2
Q12913	0.0	2
Q7TMM9	3.204511258742494	2
P22626	7.007373609812842	3
Q02153	3.2966160771747335	3
Q96PC3	4.841018889262392	2
Q3TCN2	1.0617473939650965	3
P46096	1.5970061484957663	4
O35795	0.17967689254404906	2
Q86YC2	0.07061297803284239	2
P07320	3.9939244503526012	4
P35372	3.4694390859948205	2
P63241	2.3868155912568247	2
Q9NWU5	6.963576461610536	3
P20160	0.01902629759044045	2
Q08024	4.044342359300933	4
Q5NBX1	1.9676211472717484	7
O75175	3.043707813864689	4
P01583	2.1875886637257396	3
P12883	6.8448088294967935	4
P17679	2.7881279860628108	2
O55012	1.8707435978101161	6
P09471	5.8283693527291405	3
P14740	3.8871049313691985	2
Q8TF65	2.6317830457695406	2
Q8IWV7	2.074595707633614	3
P33316	4.226648914061839	5
Q9UBZ9	3.745687332592199	2
P62191	8.161511895226626	3
Q13459	1.7653365805710624	3
P07333	4.606561192151571	3
Q15691	4.443436142757304	2
Q9H9J2	7.372189127372439	3
P49146	1.6192285499928827	3
Q9GZN7	2.469675860375852	3
P16234	2.8222496618935637	2
O75821	4.393646415341964	3
Q9UK45	4.2909309498833315	2
P56945	1.237282586936841	4
Q5U651	1.456490645352726	2
P40939	2.756108106594872	4
P20813	4.635999288340575	3
Q96MS0	0.4203120958123394	4
Q15545	2.9705620370413754	5
Q6IYF9	0.3335046226566183	2
Q8C0J2	2.5636694861368543	4
P14678	9.581617633004587	3
Q16853	5.444580179713889	2
Q8VHN8	2.787555918721632	2
Q99N84	0.013114877048604	2
P20138	4.478836248832795	4
P33981	8.041358928532379	3
Q6ZMU5	2.391482176391871	2
P43358	0.15243905886178455	3
P27144	2.7780733412916145	3
Q5SX39	1.700059998941214	2
Q91Y44	1.089790286770036	3
P55036	8.061304156796915	3
Q5TCY1	3.5756933103945028	2
Q9NX14	0.5436703964719802	2
Q99K90	1.4402176918785574	2
P61006	6.216167988406797	3
P59768	25.368864929009447	3
P30566	2.0694306302247716	4
P22449	1.5867463565422169	2
P15880	10.061413537205382	2
P55259	2.1776234096554195	3
P32119	5.876658502924941	2
Q99623	2.0039877571232543	3
P24158	2.824676972682009	2
P78317	2.0354914328652973	3
Q5TKA1	0.6206595132474226	3
Q8C1E7	0.026343879744639143	2
Q8NEM0	5.051779264114113	2
Q9NZ08	5.157720719601312	2
P23470	5.083678735890936	3
Q92643	0.09737727318698819	3
Q99584	4.112420798135911	4
Q9R1P3	2.164510811750342	6
P43432	4.049193637146921	2
O75369	3.901997617243054	2
Q9JHS3	1.9648314139634007	4
Q15746	1.7169022977443997	2
P17643	6.90774646189466	2
Q969G3	1.0626404760137858	3
Q15849	2.448007352930133	2
Q9Y2J2	0.08483006326926512	3
Q96Q77	1.93784272565681	4
Q9BYD1	7.441537924078642	3
P29972	2.943184561708678	4
Q9BV20	0.015716233645501898	2
Q8N4Q0	2.5604062177709226	2
Q9H0A8	0.09961927524329806	3
P22303	10.700854128760854	3
P53990	10.665046782640388	4
P06729	1.181231589918648	3
P15884	3.2397207146527216	4
Q00532	2.4296427720963427	2
Q96EH3	5.8210137429482085	3
P42574	15.244668683279091	4
O43543	0.7953094587344418	3
P48772	1.5485310135738324	2
Q96QV1	4.126752920477147	2
Q9HD34	4.280523385907788	4
O14836	2.5493800553598644	2
Q09013	1.130832970744424	4
Q9JLQ0	2.1803938051470184	3
Q9UKL3	2.5549027969604206	4
P16152	2.7802661377385376	3
P29274	4.033373367479609	3
Q9Y3A4	0.0628410693734599	2
Q8CBB9	1.1786779950448056	4
Q9HC52	1.1104000465695156	3
P62851	9.882894642005262	2
Q5T5A4	0.02820165479778325	3
O15205	1.7928485177810833	4
O60673	3.7271349248362045	3
Q9UNZ5	0.037810933163129334	3
P11498	3.3180531853535014	4
P30876	1.3512362840147887	2
P18887	3.2268404051021795	2
O88867	0.00824621125123537	2
P15428	1.4765589223885076	5
P51161	2.1847637270806057	5
P23919	0.03881937156913473	3
P55884	2.3446952377939003	5
Q64331	4.180056087166507	2
Q9ERE7	2.384590740567446	2
Q06830	5.073383128339245	2
Q3T906	0.0	2
Q01780	0.0967402019155772	3
P50247	0.11422550795101216	2
P08243	2.021508842424391	2
Q9H1Y0	4.175010428336167	3
O75164	12.007199023717465	6
Q6NS38	4.578420995870656	3
P49913	3.8009764790000773	3
P04117	4.993282715254452	2
Q60838	3.6339823426465174	2
O15389	0.03168595903550972	2
Q9H490	0.11820180483675646	3
P51965	3.3210816568444335	2
P61589	1.3956819121848645	2
Q8WXI7	1.877752379841389	2
Q8IXL7	2.3559343994535533	3
O43502	0.787708307973116	3
Q92552	5.456851857403568	3
Q9UIK4	4.72310122726897	4
P49116	3.0448519014256714	4
Q9Y2R9	6.291882088585229	3
Q9H5I1	1.3836256719214195	2
Q8VDS3	3.5725244798673454	3
P02340	3.0659957716730153	3
P27038	1.4544318478361231	2
P61978	3.076329345058605	3
P12367	3.8533298478808593	3
P20062	3.847263534383175	3
Q9HBH9	2.24330282752901	4
Q16718	0.5476632176803551	3
P03911	2.1703397968947113	3
P13500	4.036105845784075	4
Q9JM54	0.0	2
O00258	1.974340142933836	2
Q06787	3.0688452801752923	3
Q8N3U4	1.9683373694567707	2
Q9R0M5	0.014560219778561034	3
Q8IXI2	2.8802934020281103	2
O95256	2.378377164171543	3
Q9Y371	9.500508038482574	2
P57772	2.467888166023736	2
Q9ULM3	1.566027245399432	2
Q13148	4.978368435985801	3
P06732	0.13159027319676786	2
P01801	1.298483179151091	3
Q9UI09	0.548780162420861	3
Q12756	5.684303877934669	3
P08138	2.8979929886365614	2
Q9ULK0	2.380159451629748	4
Q9EQY0	1.9793952554271366	4
Q9WUB0	3.195718650518553	3
Q92793	11.1456786722067	4
O09061	2.2035534500748852	6
P0C024	2.081534354972592	4
Q15561	4.012113860585592	2
Q9BSQ5	2.971589423281355	4
P62318	9.268882854929375	3
Q99KK2	1.3899495476722055	5
Q63537	0.0806225774829854	3
Q04637	3.1883146723141547	3
P29083	6.5295228790057385	3
Q09328	3.6643715127335725	2
P70552	5.482950031689146	2
Q96G74	2.047549290984886	3
O14593	1.7035266361287105	2
P23368	6.26751936804821	4
Q8NFN8	2.63119573026272	4
P12830	4.036674919158919	2
P45379	5.893661695946276	3
P01899	12.347146600694023	3
Q14149	1.7621183391881452	5
O15392	7.708720258457811	2
Q99835	0.08920855713812825	2
Q96AB6	0.9537500857994883	4
P12643	4.711519845301682	4
P19536	1.5884747086434836	2
Q8K1S3	1.5654683406125631	6
Q9Y2H9	0.748685122676191	4
Q9Z0G0	3.2100703003724593	2
O96019	3.312891911777591	3
Q8NEH6	1.3696029838363135	2
O15240	0.9829357125468583	2
O89017	2.218531954101011	3
P30043	6.30679861434506	2
P81605	2.1735093481908714	5
Q96HW7	1.5243004435024277	3
Q8WYQ5	5.026852950691793	2
P10253	1.8118504783308635	2
Q13164	3.7946146425841825	2
Q99714	2.2664894976924206	4
P97328	2.24656933062451	4
Q92673	2.126837657646213	3
Q96I99	0.02163330765278393	3
Q07011	4.744489173352649	4
P51857	5.873296808090631	2
Q13625	3.0056091534518403	3
Q9HCI7	2.683553055186351	2
Q9NQT5	0.0014142135623731455	2
Q8N5Z5	2.222591322922894	3
Q6B0I6	7.7441325712220985	3
Q9UHW9	2.6006568503497647	4
P04631	3.369167967963376	4
O94768	2.1513798733894594	3
Q9H1X1	2.369626447354097	2
Q6MGD0	2.4577460541452747	2
P23471	3.785186088008532	2
Q8C8U0	1.020830811312829	3
Q8VDF2	4.356138492612919	3
Q8N0Z6	0.13815088369846462	2
P61586	8.797465580115915	2
Q96N21	2.668649283813817	2
P36544	6.15925061550283	3
P63173	9.732542256832211	3
Q3UHD1	2.580394081470118	4
P35439	9.144763999133987	3
O95631	2.5231510850183327	4
Q9NYQ6	0.842990162579432	3
Q9UGP5	11.100878106916944	2
Q9BQG2	1.0078358001182535	2
Q6P2H3	2.5331894915303907	2
O14862	6.00659985173618	3
Q80Z64	2.8461276289399597	3
P15735	2.816720965946041	2
Q9NZM5	0.025144913335835274	2
P19139	2.003807375972052	2
P17174	3.780979619238354	3
P11686	1.436718135195627	2
Q96FI4	7.0543765776998315	2
Q16674	2.223499375776071	4
O94966	0.0	2
P21333	5.371888613750965	2
Q5KU26	1.41891754517308	3
O95071	4.318723119353949	3
Q6PCD5	0.2973213749463701	2
O60783	5.334657601216991	2
Q99536	3.375521425586877	4
Q9NVC6	2.3768463957933887	3
P07338	0.038746806320005156	3
P17405	1.533842430520129	6
P11511	0.02624880949681338	2
Q9BYE9	2.1643027142268085	4
Q8R0W1	3.3287273533886643	4
Q4U2R6	7.3840275385062615	3
P30101	2.838790033753148	4
Q6RFH5	0.00916515138991168	2
O43791	7.922644676103413	3
P78563	4.194897696016975	3
P20226	6.956744541953075	4
Q92769	10.968691203654824	3
Q96LD8	2.0624620676099807	3
Q9H3H3	1.4683328982216537	2
P04746	7.033148646864282	2
Q8NC06	2.488760936691188	2
